Date,Campaign,Channel,Impressions,Clicks,Conversions,Cost,Revenue,CTR,CPC,CVR,ROI
2025-09-15,Campaign_002,Facebook,34028,1383,163,4998.83,6942.13,4.06,3.61,11.79,38.88
2025-09-14,Campaign_006,LinkedIn,7626,3702,29,1308.59,7862.41,48.54,0.35,0.78,500.83
2025-09-13,Campaign_009,LinkedIn,40837,2425,197,599.3,669.95,5.94,0.25,8.12,11.79
2025-09-12,Campaign_001,Google Ads,52414,3847,4,4185.79,1996.9,7.34,1.09,0.1,-52.29
2025-09-11,Campaign_001,Facebook,89015,2993,191,1307.32,4387.93,3.36,0.44,6.38,235.64
2025-09-10,Campaign_004,LinkedIn,96939,4826,141,2216.89,218.56,4.98,0.46,2.92,-90.14
2025-09-09,Campaign_004,Google Ads,55785,2245,196,2890.15,3045.95,4.02,1.29,8.73,5.39
2025-09-08,Campaign_010,Facebook,89707,2754,148,1749.48,1831.3,3.07,0.64,5.37,4.68
2025-09-07,Campaign_003,Google Ads,8651,1319,108,4180.91,3225.9,15.25,3.17,8.19,-22.84
2025-09-06,Campaign_010,Google Ads,66043,2954,33,2792.98,2107.05,4.47,0.95,1.12,-24.56
2025-09-05,Campaign_006,Instagram,84347,1008,117,3560.01,8236.97,1.2,3.53,11.61,131.37
2025-12-03,Campaign_002,Instagram,33039,2656,104,4913.32,3619.59,8.04,1.85,3.92,-26.33
2025-12-02,Campaign_009,LinkedIn,67023,359,104,2798.63,174.4,0.54,7.8,28.97,-93.77
2025-12-01,Campaign_001,LinkedIn,61463,590,93,2567.12,9695.76,0.96,4.35,15.76,277.69
2025-11-30,Campaign_006,Facebook,55731,1901,153,873.26,7396.86,3.41,0.46,8.05,747.04
2025-11-29,Campaign_003,Instagram,14463,883,192,2389.97,8451.88,6.11,2.71,21.74,253.64
2025-11-28,Campaign_001,Facebook,97553,899,157,3931.88,4707.02,0.92,4.37,17.46,19.71
2025-11-27,Campaign_002,Twitter,7968,594,169,4587.7,7623.92,7.45,7.72,28.45,66.18
2025-11-26,Campaign_003,Instagram,65668,1813,129,3880.61,8620.44,2.76,2.14,7.12,122.14
2025-11-25,Campaign_009,Facebook,38267,2987,168,2362.31,1167.31,7.81,0.79,5.62,-50.59
2025-11-24,Campaign_001,Facebook,5443,1104,72,2377.66,4643.11,20.28,2.15,6.52,95.28
2025-11-23,Campaign_010,Facebook,38350,2680,177,553.67,2882.95,6.99,0.21,6.6,420.7
2025-11-22,Campaign_003,Facebook,9832,4943,149,1466.33,7437.91,50.27,0.3,3.01,407.25
2025-11-21,Campaign_003,Google Ads,99696,4580,24,1464.36,9797.54,4.59,0.32,0.52,569.07
2025-11-20,Campaign_001,Google Ads,86630,4691,22,2715.83,3463.36,5.41,0.58,0.47,27.52
2025-11-19,Campaign_009,Twitter,19995,3098,118,2261.84,8025.38,15.49,0.73,3.81,254.82
2025-11-18,Campaign_001,Instagram,79272,1783,91,4628.14,7159.17,2.25,2.6,5.1,54.69
2025-11-17,Campaign_008,Google Ads,33528,906,129,3949.9,3463.06,2.7,4.36,14.24,-12.33
2025-11-16,Campaign_006,LinkedIn,96493,4302,196,3719.06,3765.71,4.46,0.86,4.56,1.25
2025-11-15,Campaign_001,Facebook,68141,2313,69,3681.22,5900.43,3.39,1.59,2.98,60.28
2025-11-14,Campaign_006,Twitter,45874,1425,129,3924.45,3015.52,3.11,2.75,9.05,-23.16
2025-11-13,Campaign_004,Twitter,88713,3250,165,2096.63,4914.55,3.66,0.65,5.08,134.4
2025-11-12,Campaign_004,LinkedIn,96940,2419,115,682.4,8921.36,2.5,0.28,4.75,1207.35
2025-11-11,Campaign_006,Facebook,6103,1686,143,4909.3,8886.51,27.63,2.91,8.48,81.01
2025-11-10,Campaign_007,Twitter,96838,715,168,1397.77,4333.7,0.74,1.95,23.5,210.04
2025-11-09,Campaign_004,Instagram,14022,4442,13,1870.6,2639.95,31.68,0.42,0.29,41.13
2025-11-08,Campaign_008,LinkedIn,27472,1578,3,4592.6,4153.57,5.74,2.91,0.19,-9.56
2025-11-07,Campaign_006,Twitter,35349,756,1,4357.71,7393.93,2.14,5.76,0.13,69.67
2025-11-06,Campaign_005,LinkedIn,50703,4984,190,1666.91,2844.45,9.83,0.33,3.81,70.64
2025-11-05,Campaign_006,Instagram,47786,436,22,1171.38,8061.74,0.91,2.69,5.05,588.23
2025-11-04,Campaign_004,Facebook,44874,624,69,3699.89,8897.11,1.39,5.93,11.06,140.47
2025-11-03,Campaign_006,Facebook,65240,3045,94,1037.67,6094.08,4.67,0.34,3.09,487.28
2025-11-02,Campaign_010,Twitter,50297,1021,67,2963.92,8229.38,2.03,2.9,6.56,177.65
2025-11-01,Campaign_001,Twitter,30531,4529,191,2706.27,2738.76,14.83,0.6,4.22,1.2
2025-10-31,Campaign_005,Instagram,14941,2069,65,4185.59,2090.77,13.85,2.02,3.14,-50.05
2025-10-30,Campaign_008,Facebook,50055,955,21,1851.6,3788.88,1.91,1.94,2.2,104.63
2025-10-29,Campaign_006,Twitter,64875,2340,53,1555.33,1757.85,3.61,0.66,2.26,13.02
2025-10-28,Campaign_010,Twitter,12168,1262,199,4888.6,5461.93,10.37,3.87,15.77,11.73
2025-10-27,Campaign_007,LinkedIn,67678,3154,26,4004.53,8909.81,4.66,1.27,0.82,122.49
2025-10-26,Campaign_003,Twitter,10022,4495,196,4003.46,9062.77,44.85,0.89,4.36,126.37
2025-10-25,Campaign_002,Instagram,18714,1479,104,1706.56,4733.04,7.9,1.15,7.03,177.34
2025-10-24,Campaign_007,LinkedIn,70391,3663,117,2363.78,3461.43,5.2,0.65,3.19,46.44
2025-10-23,Campaign_007,LinkedIn,23474,2644,127,1009.2,9412.23,11.26,0.38,4.8,832.64
2025-10-22,Campaign_006,Twitter,83096,3238,16,3611.99,742.09,3.9,1.12,0.49,-79.45
2025-10-21,Campaign_009,LinkedIn,56351,4196,161,4443.68,6248.05,7.45,1.06,3.84,40.61
2025-10-20,Campaign_007,Twitter,3179,1206,189,610.51,5571.03,37.94,0.51,15.67,812.52
2025-10-19,Campaign_010,Google Ads,62658,1998,106,295.59,3369.85,3.19,0.15,5.31,1040.04
2025-10-18,Campaign_006,Instagram,14978,2930,187,2215.06,4379.15,19.56,0.76,6.38,97.7
2025-10-17,Campaign_003,Instagram,68674,2389,176,3387.59,5203.88,3.48,1.42,7.37,53.62
2025-10-16,Campaign_010,Google Ads,4588,1509,74,2547.28,528.25,32.89,1.69,4.9,-79.26
2025-10-15,Campaign_010,Google Ads,95876,1378,133,643.32,1258.23,1.44,0.47,9.65,95.58
2025-10-14,Campaign_006,Twitter,24805,1682,117,751.13,7062.74,6.78,0.45,6.96,840.28
2025-10-13,Campaign_001,Facebook,19920,4015,102,2671.48,6479.96,20.16,0.67,2.54,142.56
2025-10-12,Campaign_003,Twitter,54490,4604,13,2637.88,7681.0,8.45,0.57,0.28,191.18
2025-10-11,Campaign_008,LinkedIn,62764,2372,20,4747.31,4928.18,3.78,2.0,0.84,3.81
2025-10-10,Campaign_002,Facebook,29777,1610,103,3699.41,7535.45,5.41,2.3,6.4,103.69
2025-10-09,Campaign_005,LinkedIn,91907,2671,180,120.98,9933.63,2.91,0.05,6.74,8110.97
2025-10-08,Campaign_009,Twitter,7725,3579,15,4567.52,8317.71,46.33,1.28,0.42,82.11
2025-10-07,Campaign_002,LinkedIn,10049,852,65,229.79,6902.82,8.48,0.27,7.63,2903.97
2025-10-06,Campaign_006,Instagram,86988,2893,106,3333.58,5539.21,3.33,1.15,3.66,66.16
2025-10-05,Campaign_010,Google Ads,77440,4849,55,142.47,3266.42,6.26,0.03,1.13,2192.71
2025-10-04,Campaign_006,Twitter,33353,3953,145,3342.53,8591.4,11.85,0.85,3.67,157.03
2025-10-03,Campaign_007,Twitter,41180,3453,110,3430.49,602.16,8.39,0.99,3.19,-82.45
2025-10-02,Campaign_005,Twitter,43779,54,27,4165.57,8120.81,0.12,77.14,50.0,94.95
2025-10-01,Campaign_008,Google Ads,77802,1359,19,3546.92,7298.15,1.75,2.61,1.4,105.76
2025-09-30,Campaign_002,Twitter,51794,3651,187,1027.21,1341.98,7.05,0.28,5.12,30.64
2025-09-29,Campaign_010,Instagram,79833,533,168,2958.92,9755.99,0.67,5.55,31.52,229.71
2025-09-28,Campaign_007,Instagram,44373,4843,116,688.28,4311.08,10.91,0.14,2.4,526.36
2025-09-27,Campaign_007,LinkedIn,41963,526,22,466.35,2415.86,1.25,0.89,4.18,418.04
2025-09-26,Campaign_007,Facebook,45689,4486,78,2143.56,3348.06,9.82,0.48,1.74,56.19
2025-09-25,Campaign_003,Twitter,85300,882,57,2237.84,9990.53,1.03,2.54,6.46,346.44
2025-09-24,Campaign_010,Twitter,99032,3808,179,2660.32,3938.15,3.85,0.7,4.7,48.03
2025-09-23,Campaign_007,Twitter,91672,1775,125,2530.21,6907.64,1.94,1.43,7.04,173.01
2025-09-22,Campaign_007,Facebook,96257,3672,45,4958.38,8908.02,3.81,1.35,1.23,79.66
2025-09-21,Campaign_009,Twitter,5775,668,28,3105.54,6744.2,11.57,4.65,4.19,117.17
2025-09-20,Campaign_002,Twitter,49638,1965,158,2858.92,3045.47,3.96,1.45,8.04,6.53
2025-09-19,Campaign_007,Google Ads,71747,4547,30,3006.13,5229.28,6.34,0.66,0.66,73.95
2025-09-18,Campaign_007,Instagram,65347,443,120,2465.19,5574.19,0.68,5.56,27.09,126.12
2025-09-17,Campaign_001,Instagram,50955,2384,32,4508.83,6126.39,4.68,1.89,1.34,35.88
2025-09-16,Campaign_009,Twitter,41775,113,155,2230.97,3302.0,0.27,19.74,137.17,48.01
2025-09-15,Campaign_004,LinkedIn,22371,2430,100,3326.38,4877.23,10.86,1.37,4.12,46.62
2025-09-14,Campaign_009,Facebook,76269,2606,75,3555.89,8209.08,3.42,1.36,2.88,130.86
2025-09-13,Campaign_008,Twitter,57726,3744,132,3284.8,7086.47,6.49,0.88,3.53,115.74
2025-09-12,Campaign_003,Google Ads,61118,553,52,754.37,1449.97,0.9,1.36,9.4,92.21
2025-09-11,Campaign_007,Google Ads,47092,1456,65,3261.45,1780.97,3.09,2.24,4.46,-45.39
2025-09-10,Campaign_008,Google Ads,8106,1881,185,152.56,3871.97,23.21,0.08,9.84,2438.0
2025-09-09,Campaign_005,LinkedIn,61617,2371,22,3975.33,5589.77,3.85,1.68,0.93,40.61
2025-09-08,Campaign_009,LinkedIn,12209,1545,36,4563.92,4095.42,12.65,2.95,2.33,-10.27
2025-09-07,Campaign_008,Facebook,98722,3055,66,3560.23,1115.6,3.09,1.17,2.16,-68.66
2025-09-06,Campaign_001,LinkedIn,63197,2358,175,1217.39,8948.06,3.73,0.52,7.42,635.02
2025-09-05,Campaign_008,LinkedIn,46944,958,158,708.89,3851.57,2.04,0.74,16.49,443.32
2025-12-03,Campaign_010,Instagram,40514,3137,9,150.9,8524.67,7.74,0.05,0.29,5549.22
2025-12-02,Campaign_009,Google Ads,5647,1687,94,741.21,3006.36,29.87,0.44,5.57,305.6
2025-12-01,Campaign_001,Twitter,49519,3326,62,959.04,7801.0,6.72,0.29,1.86,713.42
2025-11-30,Campaign_004,Twitter,45454,2133,195,2832.16,7013.25,4.69,1.33,9.14,147.63
2025-11-29,Campaign_001,Instagram,10229,301,70,654.51,3669.44,2.94,2.17,23.26,460.64
2025-11-28,Campaign_009,Google Ads,23514,2783,56,231.45,6564.96,11.84,0.08,2.01,2736.45
2025-11-27,Campaign_004,Twitter,2489,2594,125,2567.11,2288.26,104.22,0.99,4.82,-10.86
2025-11-26,Campaign_003,Google Ads,16660,281,134,3075.05,3272.13,1.69,10.94,47.69,6.41
2025-11-25,Campaign_010,LinkedIn,80677,230,23,3459.6,7776.06,0.29,15.04,10.0,124.77
2025-11-24,Campaign_010,Facebook,90500,844,80,4503.07,5718.33,0.93,5.34,9.48,26.99
2025-11-23,Campaign_010,Google Ads,67214,1309,149,3467.13,9525.81,1.95,2.65,11.38,174.75
2025-11-22,Campaign_006,Google Ads,49076,4828,38,3602.59,8230.95,9.84,0.75,0.79,128.47
2025-11-21,Campaign_009,LinkedIn,87242,2794,100,1846.77,7925.14,3.2,0.66,3.58,329.14
2025-11-20,Campaign_009,Twitter,33765,3519,153,1417.3,7941.64,10.42,0.4,4.35,460.34
2025-11-19,Campaign_009,Google Ads,69171,2807,110,3879.94,256.61,4.06,1.38,3.92,-93.39
2025-11-18,Campaign_005,Instagram,78813,965,35,3012.4,2396.19,1.22,3.12,3.63,-20.46
2025-11-17,Campaign_006,Twitter,73512,4692,112,3761.68,9338.62,6.38,0.8,2.39,148.26
2025-11-16,Campaign_004,Google Ads,52363,3134,19,3917.04,5673.93,5.99,1.25,0.61,44.85
2025-11-15,Campaign_004,Facebook,33911,4507,187,971.89,4841.6,13.29,0.22,4.15,398.16
2025-11-14,Campaign_002,Facebook,98791,4950,10,4589.92,6070.08,5.01,0.93,0.2,32.25
2025-11-13,Campaign_004,Twitter,22803,3944,198,2438.48,2339.17,17.3,0.62,5.02,-4.07
2025-11-12,Campaign_001,Facebook,12994,1856,29,1158.7,6418.73,14.28,0.62,1.56,453.96
2025-11-11,Campaign_008,Instagram,99865,1416,129,3790.67,2590.43,1.42,2.68,9.11,-31.66
2025-11-10,Campaign_005,Facebook,64274,4719,179,3679.56,8988.96,7.34,0.78,3.79,144.29
2025-11-09,Campaign_008,Twitter,72164,3794,27,1829.68,6454.07,5.26,0.48,0.71,252.74
2025-11-08,Campaign_010,Facebook,57284,4663,17,185.4,7319.05,8.14,0.04,0.36,3847.71
2025-11-07,Campaign_009,Twitter,16718,1974,87,1376.7,7617.77,11.81,0.7,4.41,453.34
2025-11-06,Campaign_001,Instagram,97275,2554,89,3245.35,5175.49,2.63,1.27,3.48,59.47
2025-11-05,Campaign_007,Google Ads,30822,578,165,405.28,5942.75,1.88,0.7,28.55,1366.33
2025-11-04,Campaign_003,LinkedIn,29727,3367,160,2647.61,1583.03,11.33,0.79,4.75,-40.21
2025-11-03,Campaign_003,Google Ads,32907,4159,128,4776.45,9456.98,12.64,1.15,3.08,97.99
2025-11-02,Campaign_005,Instagram,2399,3501,1,2674.0,5060.46,145.94,0.76,0.03,89.25
2025-11-01,Campaign_005,LinkedIn,19119,4940,42,4371.66,6999.45,25.84,0.88,0.85,60.11
2025-10-31,Campaign_003,LinkedIn,23761,589,111,4411.88,5385.17,2.48,7.49,18.85,22.06
2025-10-30,Campaign_005,Instagram,26768,751,65,1860.68,9105.45,2.81,2.48,8.66,389.36
2025-10-29,Campaign_006,Twitter,23965,1681,10,3899.16,9287.64,7.01,2.32,0.59,138.2
2025-10-28,Campaign_001,Google Ads,39081,4433,112,525.11,2248.19,11.34,0.12,2.53,328.14
2025-10-27,Campaign_002,LinkedIn,94481,4717,129,356.83,5171.34,4.99,0.08,2.73,1349.24
2025-10-26,Campaign_008,Instagram,93445,4034,52,4129.53,6373.48,4.32,1.02,1.29,54.34
2025-10-25,Campaign_005,Twitter,78786,327,109,4853.26,1653.8,0.42,14.84,33.33,-65.92
2025-10-24,Campaign_007,Instagram,47937,4539,162,4268.99,8058.16,9.47,0.94,3.57,88.76
2025-10-23,Campaign_003,Instagram,94953,3048,106,2037.87,525.81,3.21,0.67,3.48,-74.2
2025-10-22,Campaign_003,Twitter,34085,1390,72,1134.46,6377.49,4.08,0.82,5.18,462.16
2025-10-21,Campaign_009,Google Ads,47055,3836,25,2370.77,1498.23,8.15,0.62,0.65,-36.8
2025-10-20,Campaign_007,LinkedIn,46188,4465,53,69.0,8206.48,9.67,0.02,1.19,11793.45
2025-10-19,Campaign_001,Google Ads,35939,2968,50,2516.34,3607.79,8.26,0.85,1.68,43.37
2025-10-18,Campaign_007,Twitter,27052,2835,143,220.95,8516.67,10.48,0.08,5.04,3754.57
2025-10-17,Campaign_001,Google Ads,55754,2142,163,1661.84,9860.86,3.84,0.78,7.61,493.37
2025-10-16,Campaign_009,Twitter,77532,4905,2,2126.1,6964.73,6.33,0.43,0.04,227.58
2025-10-15,Campaign_010,LinkedIn,82826,3763,116,3901.81,8251.15,4.54,1.04,3.08,111.47
2025-10-14,Campaign_005,Instagram,78472,3439,66,4911.75,7922.46,4.38,1.43,1.92,61.3
2025-10-13,Campaign_002,Twitter,19059,4692,68,4609.17,3619.51,24.62,0.98,1.45,-21.47
2025-10-12,Campaign_001,Instagram,49780,2919,86,4605.17,5984.17,5.86,1.58,2.95,29.94
2025-10-11,Campaign_004,Twitter,55439,1681,112,2849.74,7406.62,3.03,1.7,6.66,159.91
2025-10-10,Campaign_009,Facebook,72458,1666,50,3155.03,6952.45,2.3,1.89,3.0,120.36
2025-10-09,Campaign_007,Twitter,5947,645,144,3173.3,1250.92,10.85,4.92,22.33,-60.58
2025-10-08,Campaign_005,Twitter,89318,1560,4,3979.6,1742.37,1.75,2.55,0.26,-56.22
2025-10-07,Campaign_008,LinkedIn,44905,3313,196,1875.7,3631.93,7.38,0.57,5.92,93.63
2025-10-06,Campaign_009,Google Ads,1464,1113,90,3421.38,9863.64,76.02,3.07,8.09,188.29
2025-10-05,Campaign_010,LinkedIn,92372,3122,168,1273.82,8173.61,3.38,0.41,5.38,541.66
2025-10-04,Campaign_002,Facebook,16829,2048,110,3039.49,2349.19,12.17,1.48,5.37,-22.71
2025-10-03,Campaign_005,Twitter,99123,3278,74,1649.5,3034.36,3.31,0.5,2.26,83.96
2025-10-02,Campaign_004,Google Ads,11127,545,89,2489.37,6601.15,4.9,4.57,16.33,165.17
2025-10-01,Campaign_008,Instagram,26198,4690,99,1092.64,8633.3,17.9,0.23,2.11,690.13
2025-09-30,Campaign_010,Facebook,42330,4457,68,2430.15,6531.19,10.53,0.55,1.53,168.76
2025-09-29,Campaign_006,Twitter,14458,1116,157,4855.64,2587.27,7.72,4.35,14.07,-46.72
2025-09-28,Campaign_007,Twitter,11735,559,126,3881.71,3061.74,4.76,6.94,22.54,-21.12
2025-09-27,Campaign_009,Twitter,52903,1382,173,2260.99,7190.01,2.61,1.64,12.52,218.0
2025-09-26,Campaign_009,Instagram,66979,4389,52,3514.16,8923.39,6.55,0.8,1.18,153.93
2025-09-25,Campaign_007,Twitter,76861,933,98,1182.89,7052.34,1.21,1.27,10.5,496.2
2025-09-24,Campaign_005,LinkedIn,50348,987,39,1270.12,7789.04,1.96,1.29,3.95,513.25
2025-09-23,Campaign_006,Instagram,25060,2648,76,2345.45,8045.44,10.57,0.89,2.87,243.02
2025-09-22,Campaign_009,Facebook,12979,1217,145,394.51,9827.21,9.38,0.32,11.91,2390.99
2025-09-21,Campaign_006,Twitter,56344,2597,70,866.5,428.19,4.61,0.33,2.7,-50.58
2025-09-20,Campaign_009,LinkedIn,58238,4893,143,3421.77,1673.15,8.4,0.7,2.92,-51.1
2025-09-19,Campaign_004,Google Ads,4566,2746,127,397.8,2699.29,60.14,0.14,4.62,578.55
2025-09-18,Campaign_008,Facebook,97517,1562,73,3204.72,5886.43,1.6,2.05,4.67,83.68
2025-09-17,Campaign_003,Instagram,44298,2675,117,811.85,8736.82,6.04,0.3,4.37,976.16
2025-09-16,Campaign_004,Facebook,46056,1258,117,1185.76,890.11,2.73,0.94,9.3,-24.93
2025-09-15,Campaign_009,Google Ads,40393,389,174,3014.61,5689.16,0.96,7.75,44.73,88.72
2025-09-14,Campaign_003,LinkedIn,88619,1829,43,644.87,5669.37,2.06,0.35,2.35,779.15
2025-09-13,Campaign_002,Facebook,84924,2118,179,3779.24,7723.09,2.49,1.78,8.45,104.36
2025-09-12,Campaign_003,Facebook,88442,1363,151,370.48,6616.16,1.54,0.27,11.08,1685.83
2025-09-11,Campaign_008,LinkedIn,65449,3430,19,4657.81,3380.08,5.24,1.36,0.55,-27.43
2025-09-10,Campaign_007,Instagram,82715,3156,76,4386.35,2975.78,3.82,1.39,2.41,-32.16
2025-09-09,Campaign_008,Google Ads,14522,4232,1,3958.99,1840.67,29.14,0.94,0.02,-53.51
2025-09-08,Campaign_006,Facebook,2486,113,61,197.39,9100.23,4.55,1.75,53.98,4510.28
2025-09-07,Campaign_001,Google Ads,33124,99,88,4575.19,9341.99,0.3,46.21,88.89,104.19
2025-09-06,Campaign_007,Google Ads,58756,3870,177,4564.66,2250.24,6.59,1.18,4.57,-50.7
2025-09-05,Campaign_007,Google Ads,29137,2082,120,268.42,8443.09,7.15,0.13,5.76,3045.48
2025-12-03,Campaign_010,Google Ads,37072,4336,174,840.84,8362.65,11.7,0.19,4.01,894.56
2025-12-02,Campaign_006,Facebook,76232,3454,51,3705.18,269.84,4.53,1.07,1.48,-92.72
2025-12-01,Campaign_008,LinkedIn,93358,3302,144,3966.07,7063.08,3.54,1.2,4.36,78.09
2025-11-30,Campaign_006,Instagram,63704,3864,153,3271.98,6329.52,6.07,0.85,3.96,93.45
2025-11-29,Campaign_010,LinkedIn,71304,3366,137,4492.34,2253.78,4.72,1.33,4.07,-49.83
2025-11-28,Campaign_008,Google Ads,35620,3314,98,2457.48,4412.98,9.3,0.74,2.96,79.57
2025-11-27,Campaign_010,Instagram,75419,2210,82,4484.13,4294.34,2.93,2.03,3.71,-4.23
2025-11-26,Campaign_010,LinkedIn,2463,3631,24,2576.21,3408.55,147.42,0.71,0.66,32.31
2025-11-25,Campaign_010,LinkedIn,32270,1923,192,2028.26,2695.67,5.96,1.05,9.98,32.91
2025-11-24,Campaign_001,Facebook,50788,2471,57,4685.51,9617.55,4.87,1.9,2.31,105.26
2025-11-23,Campaign_010,Twitter,64245,4336,25,4970.29,3351.05,6.75,1.15,0.58,-32.58
2025-11-22,Campaign_009,Facebook,48308,3881,161,1742.64,8514.48,8.03,0.45,4.15,388.6
2025-11-21,Campaign_006,LinkedIn,94192,1808,171,3986.35,1576.7,1.92,2.2,9.46,-60.45
2025-11-20,Campaign_003,LinkedIn,58365,130,153,344.27,6625.15,0.22,2.65,117.69,1824.41
2025-11-19,Campaign_010,Google Ads,63365,441,66,3743.1,6170.49,0.7,8.49,14.97,64.85
2025-11-18,Campaign_010,Instagram,17287,2238,198,4460.1,2362.21,12.95,1.99,8.85,-47.04
2025-11-17,Campaign_003,Instagram,62465,998,3,4144.37,3028.9,1.6,4.15,0.3,-26.92
2025-11-16,Campaign_003,LinkedIn,65688,3040,57,1300.74,2037.58,4.63,0.43,1.88,56.65
2025-11-15,Campaign_010,Facebook,17693,3116,176,2669.29,1322.78,17.61,0.86,5.65,-50.44
2025-11-14,Campaign_007,Google Ads,57675,93,93,4007.74,4180.01,0.16,43.09,100.0,4.3
2025-11-13,Campaign_001,LinkedIn,32274,362,183,1237.8,9517.92,1.12,3.42,50.55,668.94
2025-11-12,Campaign_001,Twitter,88256,1939,177,2055.79,2341.25,2.2,1.06,9.13,13.89
2025-11-11,Campaign_005,Twitter,41586,345,116,4542.01,3702.72,0.83,13.17,33.62,-18.48
2025-11-10,Campaign_007,LinkedIn,48267,2855,157,3116.69,1036.57,5.92,1.09,5.5,-66.74
2025-11-09,Campaign_001,LinkedIn,57290,2158,197,2810.54,8271.01,3.77,1.3,9.13,194.29
2025-11-08,Campaign_010,Google Ads,5945,1260,75,2179.74,7417.61,21.19,1.73,5.95,240.3
2025-11-07,Campaign_008,Facebook,79606,177,186,1357.17,6350.52,0.22,7.67,105.08,367.92
2025-11-06,Campaign_008,LinkedIn,10065,976,38,3721.29,4312.92,9.7,3.81,3.89,15.9
2025-11-05,Campaign_006,Google Ads,19649,3236,47,4609.48,4998.62,16.47,1.42,1.45,8.44
2025-11-04,Campaign_006,LinkedIn,51297,1000,69,714.72,4451.86,1.95,0.71,6.9,522.88
2025-11-03,Campaign_003,LinkedIn,83439,4610,31,3529.39,876.77,5.52,0.77,0.67,-75.16
2025-11-02,Campaign_001,Instagram,25779,1700,106,4765.92,1227.98,6.59,2.8,6.24,-74.23
2025-11-01,Campaign_006,Instagram,50853,2953,48,3608.35,1116.87,5.81,1.22,1.63,-69.05
2025-10-31,Campaign_006,Instagram,36135,1108,138,2456.99,8615.74,3.07,2.22,12.45,250.66
2025-10-30,Campaign_009,LinkedIn,74736,959,179,3875.39,7795.17,1.28,4.04,18.67,101.15
2025-10-29,Campaign_006,LinkedIn,34716,3634,25,132.53,8357.95,10.47,0.04,0.69,6206.46
2025-10-28,Campaign_001,Twitter,32052,78,46,2438.69,336.42,0.24,31.27,58.97,-86.2
2025-10-27,Campaign_001,Facebook,73868,2248,173,4497.88,6102.14,3.04,2.0,7.7,35.67
2025-10-26,Campaign_001,LinkedIn,51650,4717,62,3385.53,1921.65,9.13,0.72,1.31,-43.24
2025-10-25,Campaign_010,Facebook,98590,4061,82,940.5,7416.84,4.12,0.23,2.02,688.61
2025-10-24,Campaign_002,Twitter,57112,2248,172,819.91,140.74,3.94,0.36,7.65,-82.83
2025-10-23,Campaign_005,Twitter,63310,4667,168,2486.93,7810.3,7.37,0.53,3.6,214.05
2025-10-22,Campaign_001,Instagram,22345,1920,158,3730.22,9194.08,8.59,1.94,8.23,146.48
2025-10-21,Campaign_010,Twitter,22504,4892,155,1896.28,1114.3,21.74,0.39,3.17,-41.24
2025-10-20,Campaign_010,Facebook,6909,3698,78,1231.97,7304.76,53.52,0.33,2.11,492.93
2025-10-19,Campaign_002,Twitter,29951,4952,143,3668.05,3025.84,16.53,0.74,2.89,-17.51
2025-10-18,Campaign_008,LinkedIn,35909,1360,182,2133.08,3862.09,3.79,1.57,13.38,81.06
2025-10-17,Campaign_005,Google Ads,28720,84,97,1649.07,2336.05,0.29,19.63,115.48,41.66
2025-10-16,Campaign_007,Google Ads,60640,4891,152,2795.76,233.3,8.07,0.57,3.11,-91.66
2025-10-15,Campaign_008,Twitter,51008,3389,40,1619.96,2483.08,6.64,0.48,1.18,53.28
2025-10-14,Campaign_006,Facebook,38681,4401,158,1735.54,2379.25,11.38,0.39,3.59,37.09
2025-10-13,Campaign_001,Facebook,42108,3011,64,200.67,3876.6,7.15,0.07,2.13,1831.83
2025-10-12,Campaign_001,LinkedIn,64944,1939,147,3480.18,3408.28,2.99,1.79,7.58,-2.07
2025-10-11,Campaign_003,Facebook,42836,1235,143,2041.52,430.78,2.88,1.65,11.58,-78.9
2025-10-10,Campaign_010,Facebook,46024,4763,65,2963.24,632.25,10.35,0.62,1.36,-78.66
2025-10-09,Campaign_007,Google Ads,28758,4464,48,1975.43,1102.66,15.52,0.44,1.08,-44.18
2025-10-08,Campaign_006,LinkedIn,8368,66,61,1550.71,8927.29,0.79,23.5,92.42,475.69
2025-10-07,Campaign_009,LinkedIn,18385,4426,75,876.65,5792.62,24.07,0.2,1.69,560.77
2025-10-06,Campaign_008,Instagram,42794,4499,24,1829.0,5217.64,10.51,0.41,0.53,185.27
2025-10-05,Campaign_003,Twitter,63454,4646,85,682.99,3566.57,7.32,0.15,1.83,422.2
2025-10-04,Campaign_005,Facebook,98126,3420,155,607.46,3171.22,3.49,0.18,4.53,422.05
2025-10-03,Campaign_008,LinkedIn,99476,4563,77,1229.0,4298.05,4.59,0.27,1.69,249.72
2025-10-02,Campaign_002,LinkedIn,84352,3490,97,2846.5,1227.77,4.14,0.82,2.78,-56.87
2025-10-01,Campaign_006,Instagram,72878,1542,98,1273.66,8890.2,2.12,0.83,6.36,598.0
2025-09-30,Campaign_006,Twitter,48775,2539,167,574.86,5471.7,5.21,0.23,6.58,851.83
2025-09-29,Campaign_009,Facebook,83821,4765,143,3971.38,6654.91,5.68,0.83,3.0,67.57
2025-09-28,Campaign_003,Instagram,36364,1653,195,455.04,9953.34,4.55,0.28,11.8,2087.35
2025-09-27,Campaign_006,Facebook,15003,4509,145,4838.09,6012.61,30.05,1.07,3.22,24.28
2025-09-26,Campaign_004,Facebook,77609,1164,83,4981.26,5715.48,1.5,4.28,7.13,14.74
